pair_id,team_low_id,team_high_id,team_low_code,team_high_code,team_low_name,team_high_name,direct_matches,competitive_matches,friendly_matches,neutral_matches,last_match_date,last_match_score,coverage_status,verification_status,is_group_stage_pair,group_stage_match_no,model_fallback,source_notes
ned-par,ned,par,NED,PAR,荷兰,巴拉圭,2,0,2,0,2009-11-18T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-por,ned,por,NED,POR,荷兰,葡萄牙,14,8,6,4,2019-06-09T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-qat,ned,qat,NED,QAT,荷兰,卡塔尔,1,1,0,0,2022-11-29T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-rsa,ned,rsa,NED,RSA,荷兰,南非,3,0,3,0,1997-06-04T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-sco,ned,sco,NED,SCO,荷兰,苏格兰,21,7,14,4,2024-03-22T00:00:00Z,4-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-sen,ned,sen,NED,SEN,荷兰,塞内加尔,1,1,0,1,2022-11-21T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-sui,ned,sui,NED,SUI,荷兰,瑞士,32,8,24,2,2011-11-11T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-swe,ned,swe,NED,SWE,荷兰,瑞典,25,11,14,6,2017-10-10T00:00:00Z,2-0,direct_history,verified_from_matches,1,35,direct_h2h,direct_history_from_matches
ned-tun,ned,tun,NED,TUN,荷兰,突尼斯,3,0,3,0,2009-02-11T00:00:00Z,1-1,direct_history,verified_from_matches,1,58,direct_h2h,direct_history_from_matches
ned-tur,ned,tur,NED,TUR,荷兰,土耳其,15,11,4,1,2024-07-06T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-uru,ned,uru,NED,URU,荷兰,乌拉圭,6,6,0,3,2011-06-08T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-usa,ned,usa,NED,USA,荷兰,美国,6,1,5,1,2022-12-03T00:00:00Z,3-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
ned-uzb,ned,uzb,NED,UZB,荷兰,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
nor-nzl,nor,nzl,NOR,NZL,挪威,新西兰,2,0,2,1,2025-10-14T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-pan,nor,pan,NOR,PAN,挪威,巴拿马,1,0,1,0,2018-06-06T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-par,nor,par,NOR,PAR,挪威,巴拉圭,1,0,1,0,2006-05-24T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-por,nor,por,NOR,POR,挪威,葡萄牙,11,6,5,0,2016-05-29T00:00:00Z,3-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-qat,nor,qat,NOR,QAT,挪威,卡塔尔,1,0,1,0,1993-03-30T00:00:00Z,1-6,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-rsa,nor,rsa,NOR,RSA,挪威,南非,3,0,3,0,2013-01-08T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-sco,nor,sco,NOR,SCO,挪威,苏格兰,20,11,9,1,2023-11-19T00:00:00Z,3-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-sen,nor,sen,NOR,SEN,挪威,塞内加尔,1,0,1,0,2006-03-01T00:00:00Z,2-1,direct_history,verified_from_matches,1,41,direct_h2h,direct_history_from_matches
nor-sui,nor,sui,NOR,SUI,挪威,瑞士,20,10,10,0,2026-03-31T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-swe,nor,swe,NOR,SWE,挪威,瑞典,109,62,47,6,2022-06-12T00:00:00Z,3-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-tun,nor,tun,NOR,TUN,挪威,突尼斯,2,0,2,0,2002-03-27T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-tur,nor,tur,NOR,TUR,挪威,土耳其,10,8,2,2,2021-10-08T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-uru,nor,uru,NOR,URU,挪威,乌拉圭,2,0,2,0,2008-05-28T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-usa,nor,usa,NOR,USA,挪威,美国,5,0,5,0,2006-01-29T00:00:00Z,5-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nor-uzb,nor,uzb,NOR,UZB,挪威,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
nzl-pan,nzl,pan,NZL,PAN,新西兰,巴拿马,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
nzl-par,nzl,par,NZL,PAR,新西兰,巴拉圭,3,1,2,2,2010-10-12T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-por,nzl,por,NZL,POR,新西兰,葡萄牙,1,1,0,1,2017-06-24T00:00:00Z,0-4,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-qat,nzl,qat,NZL,QAT,新西兰,卡塔尔,1,0,1,0,1996-10-05T00:00:00Z,3-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-rsa,nzl,rsa,NZL,RSA,新西兰,南非,6,1,5,0,2014-05-30T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-sco,nzl,sco,NZL,SCO,新西兰,苏格兰,2,1,1,1,2003-05-27T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-sen,nzl,sen,NZL,SEN,新西兰,塞内加尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
nzl-sui,nzl,sui,NZL,SUI,新西兰,瑞士,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
nzl-swe,nzl,swe,NZL,SWE,新西兰,瑞典,1,0,1,0,2023-06-16T00:00:00Z,4-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-tun,nzl,tun,NZL,TUN,新西兰,突尼斯,1,1,0,1,2024-03-26T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-tur,nzl,tur,NZL,TUR,新西兰,土耳其,1,0,1,1,1995-06-20T00:00:00Z,1-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-uru,nzl,uru,NZL,URU,新西兰,乌拉圭,2,0,2,0,1995-06-28T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-usa,nzl,usa,NZL,USA,新西兰,美国,3,1,2,1,2024-09-10T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
nzl-uzb,nzl,uzb,NZL,UZB,新西兰,乌兹别克斯坦,1,0,1,0,2014-09-08T00:00:00Z,3-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
pan-par,pan,par,PAN,PAR,巴拿马,巴拉圭,6,0,6,0,2024-06-16T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
pan-por,pan,por,PAN,POR,巴拿马,葡萄牙,1,0,1,0,2012-08-15T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
pan-qat,pan,qat,PAN,QAT,巴拿马,卡塔尔,3,2,1,3,2023-07-08T00:00:00Z,4-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
pan-rsa,pan,rsa,PAN,RSA,巴拿马,南非,3,1,2,1,2026-03-31T00:00:00Z,1-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
pan-sco,pan,sco,PAN,SCO,巴拿马,苏格兰,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
pan-sen,pan,sen,PAN,SEN,巴拿马,塞内加尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
pan-sui,pan,sui,PAN,SUI,巴拿马,瑞士,1,0,1,0,2018-03-27T00:00:00Z,6-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
pan-swe,pan,swe,PAN,SWE,巴拿马,瑞典,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
pan-tun,pan,tun,PAN,TUN,巴拿马,突尼斯,1,1,0,1,2018-06-28T00:00:00Z,1-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
pan-tur,pan,tur,PAN,TUR,巴拿马,土耳其,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
pan-uru,pan,uru,PAN,URU,巴拿马,乌拉圭,4,2,2,2,2024-06-23T00:00:00Z,3-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
pan-usa,pan,usa,PAN,USA,巴拿马,美国,29,24,5,1,2025-03-20T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
pan-uzb,pan,uzb,PAN,UZB,巴拿马,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
par-por,par,por,PAR,POR,巴拉圭,葡萄牙,1,0,1,0,2003-06-06T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
par-qat,par,qat,PAR,QAT,巴拉圭,卡塔尔,4,1,3,2,2019-06-16T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
par-rsa,par,rsa,PAR,RSA,巴拉圭,南非,4,1,3,1,2018-11-20T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
par-sco,par,sco,PAR,SCO,巴拉圭,苏格兰,1,1,0,1,1958-06-11T00:00:00Z,3-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
par-sen,par,sen,PAR,SEN,巴拉圭,塞内加尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
par-sui,par,sui,PAR,SUI,巴拉圭,瑞士,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
par-swe,par,swe,PAR,SWE,巴拉圭,瑞典,3,2,1,2,2006-06-15T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
par-tun,par,tun,PAR,TUN,巴拉圭,突尼斯,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
par-tur,par,tur,PAR,TUR,巴拉圭,土耳其,1,0,1,1,1995-06-18T00:00:00Z,0-0,direct_history,verified_from_matches,1,31,direct_h2h,direct_history_from_matches
par-uru,par,uru,PAR,URU,巴拉圭,乌拉圭,79,61,18,19,2025-06-05T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
par-usa,par,usa,PAR,USA,巴拉圭,美国,9,3,6,2,2025-11-15T00:00:00Z,2-1,direct_history,verified_from_matches,1,4,direct_h2h,direct_history_from_matches
par-uzb,par,uzb,PAR,UZB,巴拉圭,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
por-qat,por,qat,POR,QAT,葡萄牙,卡塔尔,2,0,2,1,2021-10-09T00:00:00Z,3-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
por-rsa,por,rsa,POR,RSA,葡萄牙,南非,2,0,2,1,2009-03-31T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
por-sco,por,sco,POR,SCO,葡萄牙,苏格兰,17,10,7,0,2024-10-15T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
por-sen,por,sen,POR,SEN,葡萄牙,塞内加尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
por-sui,por,sui,POR,SUI,葡萄牙,瑞士,26,16,10,2,2022-12-06T00:00:00Z,6-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
por-swe,por,swe,POR,SWE,葡萄牙,瑞典,21,14,7,0,2024-03-21T00:00:00Z,5-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
por-tun,por,tun,POR,TUN,葡萄牙,突尼斯,2,0,2,0,2018-05-28T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
por-tur,por,tur,POR,TUR,葡萄牙,土耳其,10,7,3,4,2024-06-22T00:00:00Z,0-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
por-uru,por,uru,POR,URU,葡萄牙,乌拉圭,4,3,1,3,2022-11-28T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
por-usa,por,usa,POR,USA,葡萄牙,美国,8,3,5,2,2026-03-31T00:00:00Z,0-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
por-uzb,por,uzb,POR,UZB,葡萄牙,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,1,47,contextual_fallback,four_independent_sources_checked_no_record
qat-rsa,qat,rsa,QAT,RSA,卡塔尔,南非,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
qat-sco,qat,sco,QAT,SCO,卡塔尔,苏格兰,1,0,1,0,2015-06-05T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
qat-sen,qat,sen,QAT,SEN,卡塔尔,塞内加尔,1,1,0,0,2022-11-25T00:00:00Z,1-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
qat-sui,qat,sui,QAT,SUI,卡塔尔,瑞士,1,0,1,0,2018-11-14T00:00:00Z,0-1,direct_history,verified_from_matches,1,8,direct_h2h,direct_history_from_matches
qat-swe,qat,swe,QAT,SWE,卡塔尔,瑞典,2,2,0,2,2003-02-16T00:00:00Z,2-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
qat-tun,qat,tun,QAT,TUN,卡塔尔,突尼斯,4,1,3,0,2025-12-07T00:00:00Z,0-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
qat-tur,qat,tur,QAT,TUR,卡塔尔,土耳其,1,0,1,0,2015-11-13T00:00:00Z,1-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
qat-uru,qat,uru,QAT,URU,卡塔尔,乌拉圭,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
qat-usa,qat,usa,QAT,USA,卡塔尔,美国,1,1,0,0,2021-07-29T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
qat-uzb,qat,uzb,QAT,UZB,卡塔尔,乌兹别克斯坦,17,15,2,1,2025-06-10T00:00:00Z,3-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
rsa-sco,rsa,sco,RSA,SCO,南非,苏格兰,2,0,2,1,2007-08-22T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
rsa-sen,rsa,sen,RSA,SEN,南非,塞内加尔,10,5,5,2,2021-07-18T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
rsa-sui,rsa,sui,RSA,SUI,南非,瑞士,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
rsa-swe,rsa,swe,RSA,SWE,南非,瑞典,2,0,2,0,2001-08-15T00:00:00Z,3-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
rsa-tun,rsa,tun,RSA,TUN,南非,突尼斯,7,5,2,4,2024-01-24T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
rsa-tur,rsa,tur,RSA,TUR,南非,土耳其,1,0,1,1,2002-05-23T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
rsa-uru,rsa,uru,RSA,URU,南非,乌拉圭,3,2,1,1,2010-06-16T00:00:00Z,0-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
rsa-usa,rsa,usa,RSA,USA,南非,美国,3,1,2,0,2010-11-17T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
rsa-uzb,rsa,uzb,RSA,UZB,南非,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
sco-sen,sco,sen,SCO,SEN,苏格兰,塞内加尔,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
sco-sui,sco,sui,SCO,SUI,苏格兰,瑞士,17,10,7,2,2024-06-19T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sco-swe,sco,swe,SCO,SWE,苏格兰,瑞典,12,5,7,1,2010-08-11T00:00:00Z,3-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sco-tun,sco,tun,SCO,TUN,苏格兰,突尼斯,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
sco-tur,sco,tur,SCO,TUR,苏格兰,土耳其,2,0,2,0,2022-11-16T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sco-uru,sco,uru,SCO,URU,苏格兰,乌拉圭,4,2,2,2,1986-06-13T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sco-usa,sco,usa,SCO,USA,苏格兰,美国,10,0,10,0,2013-11-15T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sco-uzb,sco,uzb,SCO,UZB,苏格兰,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
sen-sui,sen,sui,SEN,SUI,塞内加尔,瑞士,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
sen-swe,sen,swe,SEN,SWE,塞内加尔,瑞典,1,1,0,1,2002-06-16T00:00:00Z,1-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sen-tun,sen,tun,SEN,TUN,塞内加尔,突尼斯,21,16,5,5,2019-07-14T00:00:00Z,1-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sen-tur,sen,tur,SEN,TUR,塞内加尔,土耳其,1,1,0,1,2002-06-22T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sen-uru,sen,uru,SEN,URU,塞内加尔,乌拉圭,1,1,0,1,2002-06-11T00:00:00Z,3-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sen-usa,sen,usa,SEN,USA,塞内加尔,美国,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
sen-uzb,sen,uzb,SEN,UZB,塞内加尔,乌兹别克斯坦,1,0,1,1,2018-03-23T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sui-swe,sui,swe,SUI,SWE,瑞士,瑞典,31,13,18,3,2025-11-15T00:00:00Z,4-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sui-tun,sui,tun,SUI,TUN,瑞士,突尼斯,3,0,3,0,2012-11-14T00:00:00Z,1-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sui-tur,sui,tur,SUI,TUR,瑞士,土耳其,16,10,6,1,2021-06-20T00:00:00Z,3-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sui-uru,sui,uru,SUI,URU,瑞士,乌拉圭,4,1,3,1,2010-03-03T00:00:00Z,1-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sui-usa,sui,usa,SUI,USA,瑞士,美国,10,2,8,0,2025-06-10T00:00:00Z,0-4,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
sui-uzb,sui,uzb,SUI,UZB,瑞士,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
swe-tun,swe,tun,SWE,TUN,瑞典,突尼斯,4,0,4,0,2003-02-12T00:00:00Z,1-0,direct_history,verified_from_matches,1,12,direct_h2h,direct_history_from_matches
swe-tur,swe,tur,SWE,TUR,瑞典,土耳其,12,7,5,1,2018-11-17T00:00:00Z,0-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
swe-uru,swe,uru,SWE,URU,瑞典,乌拉圭,3,3,0,3,1974-06-23T00:00:00Z,3-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
swe-usa,swe,usa,SWE,USA,瑞典,美国,7,1,6,0,2009-01-24T00:00:00Z,3-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
swe-uzb,swe,uzb,SWE,UZB,瑞典,乌兹别克斯坦,1,0,1,0,2021-09-05T00:00:00Z,2-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
tun-tur,tun,tur,TUN,TUR,突尼斯,土耳其,5,0,5,1,2018-06-01T00:00:00Z,2-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
tun-uru,tun,uru,TUN,URU,突尼斯,乌拉圭,1,0,1,0,2006-06-02T00:00:00Z,0-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
tun-usa,tun,usa,TUN,USA,突尼斯,美国,1,0,1,0,2000-03-12T00:00:00Z,1-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
tun-uzb,tun,uzb,TUN,UZB,突尼斯,乌兹别克斯坦,0,0,0,0,,,confirmed_no_meeting,confirmed_four_sources_no_match,0,,contextual_fallback,four_independent_sources_checked_no_record
tur-uru,tur,uru,TUR,URU,土耳其,乌拉圭,1,0,1,1,2008-05-25T00:00:00Z,2-3,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
tur-usa,tur,usa,TUR,USA,土耳其,美国,5,1,4,1,2025-06-07T00:00:00Z,1-2,direct_history,verified_from_matches,1,59,direct_h2h,direct_history_from_matches
tur-uzb,tur,uzb,TUR,UZB,土耳其,乌兹别克斯坦,1,0,1,0,2019-06-02T00:00:00Z,2-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
uru-usa,uru,usa,URU,USA,乌拉圭,美国,9,3,6,2,2025-11-18T00:00:00Z,5-1,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
uru-uzb,uru,uzb,URU,UZB,乌拉圭,乌兹别克斯坦,2,0,2,1,2025-10-13T00:00:00Z,1-2,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
usa-uzb,usa,uzb,USA,UZB,美国,乌兹别克斯坦,1,0,1,0,2023-09-09T00:00:00Z,3-0,direct_history,verified_from_matches,0,,direct_h2h,direct_history_from_matches
